,time (year),awbdi,awbgw,awbi,awbin,awbp,awbps,iest,ipp,ird,ist,orp,pawbi,psestr,pssgdp,rd,ste,steerd,soc_trust,strerd,wbep
6908,2087.94,3.72392,0.286981,0.725582,0.681592,0.855996,4.94304,0.724433,41.4567,40.7177,0.451439,-0.00310252,0.679135,0.623162,0.186949,41.4567,1.34654,1.0358,0.41379,1.31035,0.993743
6909,2087.95,3.72668,0.286906,0.725966,0.68169,0.85611,4.94474,0.72457,41.4555,40.7067,0.451433,-0.00308478,0.679215,0.623036,0.186911,41.4555,1.34627,1.03559,0.413849,1.31025,0.993754
6910,2087.97,3.72942,0.286831,0.726344,0.681784,0.856225,4.94643,0.724701,41.4543,40.6956,0.451423,-0.003067,0.679296,0.622909,0.186873,41.4543,1.34601,1.03539,0.413908,1.31015,0.993764
6911,2087.98,3.73214,0.286755,0.726716,0.681874,0.85634,4.94811,0.724825,41.4531,40.6844,0.451409,-0.00304918,0.679378,0.622783,0.186835,41.4531,1.34574,1.03518,0.413966,1.31006,0.993775
6912,2088.0,3.73484,0.28668,0.72708,0.68196,0.856456,4.9498,0.724944,41.4519,40.6733,0.451392,-0.00303132,0.67946,0.622657,0.186797,41.4519,1.34547,1.03498,0.414025,1.30996,0.993785
6913,2088.02,3.73751,0.286604,0.727438,0.682041,0.856571,4.95148,0.725057,41.4507,40.6622,0.451371,-0.00301343,0.679543,0.622531,0.186759,41.4507,1.3452,1.03477,0.414083,1.30986,0.993795
6914,2088.03,3.74016,0.286529,0.727789,0.682118,0.856687,4.95315,0.725164,41.4495,40.651,0.451346,-0.00299549,0.679626,0.622406,0.186722,41.4495,1.34493,1.03456,0.414141,1.30976,0.993805
6915,2088.05,3.74279,0.286454,0.728133,0.68219,0.856803,4.95481,0.725264,41.4482,40.6399,0.451318,-0.00297753,0.67971,0.62228,0.186684,41.4482,1.34466,1.03436,0.4142,1.30967,0.993816
6916,2088.06,3.74539,0.286379,0.72847,0.682258,0.856919,4.95647,0.725359,41.447,40.6287,0.451286,-0.00295953,0.679794,0.622156,0.186647,41.447,1.34439,1.03415,0.414258,1.30957,0.993826
6917,2088.08,3.74797,0.286303,0.728799,0.682322,0.857035,4.95812,0.725448,41.4457,40.6176,0.451251,-0.0029415,0.679878,0.622032,0.18661,41.4457,1.34412,1.03394,0.414315,1.30947,0.993836
6918,2088.09,3.75052,0.286228,0.729121,0.682381,0.857152,4.95975,0.72553,41.4444,40.6064,0.451213,-0.00292345,0.679963,0.621908,0.186572,41.4444,1.34385,1.03373,0.414373,1.30938,0.993846
6919,2088.11,3.75305,0.286153,0.729434,0.682436,0.857268,4.96138,0.725606,41.4431,40.5952,0.451171,-0.00290537,0.680049,0.621785,0.186536,41.4431,1.34358,1.03352,0.414431,1.30928,0.993856
6920,2088.12,3.75554,0.286078,0.72974,0.682487,0.857385,4.96299,0.725676,41.4418,40.584,0.451126,-0.00288726,0.680134,0.621663,0.186499,41.4418,1.34331,1.03331,0.414488,1.30919,0.993866
6921,2088.14,3.75802,0.286003,0.730037,0.682533,0.857502,4.96459,0.72574,41.4404,40.5729,0.451078,-0.00286914,0.68022,0.621542,0.186463,41.4404,1.34304,1.03311,0.414545,1.30909,0.993876
6922,2088.16,3.76046,0.285928,0.730326,0.682574,0.857618,4.96618,0.725798,41.4391,40.5617,0.451026,-0.00285099,0.680307,0.621421,0.186426,41.4391,1.34276,1.0329,0.414602,1.309,0.993886
6923,2088.17,3.76287,0.285853,0.730607,0.682611,0.857735,4.96775,0.725849,41.4377,40.5505,0.450971,-0.00283283,0.680394,0.621302,0.18639,41.4377,1.34249,1.03269,0.414659,1.3089,0.993896
6924,2088.19,3.76526,0.285778,0.730879,0.682644,0.857852,4.9693,0.725894,41.4363,40.5394,0.450913,-0.00281466,0.680481,0.621183,0.186355,41.4363,1.34222,1.03248,0.414716,1.30881,0.993906
6925,2088.2,3.76761,0.285703,0.731142,0.682672,0.857969,4.97084,0.725933,41.4349,40.5282,0.450852,-0.00279647,0.680568,0.621065,0.18632,41.4349,1.34195,1.03227,0.414773,1.30871,0.993915
6926,2088.22,3.76993,0.285628,0.731397,0.682696,0.858086,4.97235,0.725966,41.4335,40.5171,0.450788,-0.00277827,0.680656,0.620949,0.186285,41.4335,1.34167,1.03206,0.414829,1.30862,0.993925
6927,2088.23,3.77222,0.285553,0.731642,0.682715,0.858203,4.97385,0.725993,41.4321,40.5059,0.45072,-0.00276006,0.680744,0.620833,0.18625,41.4321,1.3414,1.03185,0.414885,1.30852,0.993935
6928,2088.25,3.77449,0.285478,0.731878,0.682729,0.85832,4.97533,0.726013,41.4306,40.4948,0.45065,-0.00274185,0.680833,0.620719,0.186216,41.4306,1.34113,1.03164,0.414941,1.30843,0.993944
6929,2088.27,3.77671,0.285403,0.732105,0.682739,0.858436,4.97679,0.726027,41.4292,40.4837,0.450577,-0.00272364,0.680921,0.620606,0.186182,41.4292,1.34085,1.03143,0.414997,1.30834,0.993954
6930,2088.28,3.77891,0.285328,0.732322,0.682745,0.858553,4.97823,0.726035,41.4277,40.4725,0.450501,-0.00270542,0.68101,0.620495,0.186148,41.4277,1.34058,1.03122,0.415053,1.30825,0.993963
6931,2088.3,3.78107,0.285253,0.73253,0.682746,0.85867,4.97964,0.726036,41.4262,40.4614,0.450422,-0.00268721,0.681099,0.620385,0.186116,41.4262,1.34031,1.03101,0.415108,1.30815,0.993973
6932,2088.31,3.7832,0.285178,0.732728,0.682743,0.858787,4.98103,0.726032,41.4247,40.4503,0.45034,-0.002669,0.681189,0.620277,0.186083,41.4247,1.34003,1.0308,0.415163,1.30806,0.993982
6933,2088.33,3.7853,0.285103,0.732916,0.682735,0.858903,4.9824,0.72602,41.4232,40.4393,0.450256,-0.0026508,0.681278,0.62017,0.186051,41.4232,1.33976,1.03059,0.415218,1.30797,0.993992
6934,2088.34,3.78736,0.285029,0.733095,0.682722,0.85902,4.98374,0.726003,41.4216,40.4282,0.450169,-0.00263261,0.681368,0.620064,0.186019,41.4216,1.33949,1.03038,0.415273,1.30788,0.994001
6935,2088.36,3.78938,0.284954,0.733263,0.682705,0.859136,4.98506,0.725979,41.4201,40.4172,0.450079,-0.00261442,0.681457,0.619961,0.185988,41.4201,1.33922,1.03017,0.415327,1.30779,0.99401
6936,2088.38,3.79137,0.284879,0.733421,0.682684,0.859253,4.98635,0.725949,41.4185,40.4062,0.449986,-0.00259626,0.681547,0.619859,0.185958,41.4185,1.33894,1.02996,0.415382,1.3077,0.994019
6937,2088.39,3.79333,0.284805,0.733568,0.682657,0.859369,4.98762,0.725913,41.4169,40.3952,0.449891,-0.00257811,0.681637,0.619759,0.185928,41.4169,1.33867,1.02975,0.415436,1.30761,0.994029
6938,2088.41,3.79525,0.28473,0.733706,0.682627,0.859485,4.98886,0.72587,41.4153,40.3842,0.449794,-0.00255997,0.681728,0.619662,0.185898,41.4153,1.3384,1.02954,0.41549,1.30752,0.994038
6939,2088.42,3.79713,0.284655,0.733833,0.682591,0.859601,4.99007,0.725822,41.4137,40.3732,0.449694,-0.00254186,0.681818,0.619566,0.18587,41.4137,1.33813,1.02933,0.415543,1.30743,0.994047
6940,2088.44,3.79897,0.284581,0.733949,0.682552,0.859716,4.99125,0.725766,41.4121,40.3623,0.449592,-0.00252378,0.681908,0.619472,0.185842,41.4121,1.33786,1.02912,0.415597,1.30734,0.994056
6941,2088.45,3.80078,0.284506,0.734055,0.682507,0.859832,4.9924,0.725705,41.4104,40.3514,0.449487,-0.00250572,0.681998,0.61938,0.185814,41.4104,1.33759,1.02891,0.41565,1.30725,0.994064
6942,2088.47,3.80255,0.284431,0.73415,0.682459,0.859947,4.99353,0.725637,41.4088,40.3405,0.44938,-0.00248769,0.682089,0.61929,0.185787,41.4088,1.33732,1.0287,0.415703,1.30716,0.994073
6943,2088.48,3.80428,0.284357,0.734234,0.682405,0.860062,4.99462,0.725563,41.4071,40.3297,0.449271,-0.00246969,0.682179,0.619203,0.185761,41.4071,1.33705,1.0285,0.415755,1.30707,0.994082
6944,2088.5,3.80598,0.284282,0.734307,0.682347,0.860176,4.99568,0.725482,41.4054,40.3188,0.449159,-0.00245173,0.68227,0.619118,0.185735,41.4054,1.33678,1.02829,0.415808,1.30699,0.994091
6945,2088.52,3.80763,0.284208,0.734369,0.682285,0.860291,4.99672,0.725396,41.4037,40.308,0.449046,-0.0024338,0.68236,0.619036,0.185711,41.4037,1.33651,1.02808,0.41586,1.3069,0.994099
6946,2088.53,3.80925,0.284133,0.73442,0.682218,0.860405,4.99772,0.725303,41.402,40.2973,0.44893,-0.00241591,0.68245,0.618956,0.185687,41.402,1.33624,1.02788,0.415911,1.30681,0.994108
6947,2088.55,3.81083,0.284059,0.734461,0.682146,0.860519,4.99869,0.725203,41.4003,40.2866,0.448812,-0.00239807,0.68254,0.618878,0.185663,41.4003,1.33597,1.02767,0.415963,1.30673,0.994116
6948,2088.56,3.81236,0.283985,0.73449,0.68207,0.860632,4.99963,0.725098,41.3986,40.2759,0.448693,-0.00238027,0.682631,0.618803,0.185641,41.3986,1.3357,1.02746,0.416014,1.30664,0.994125
6949,2088.58,3.81386,0.28391,0.734508,0.68199,0.860745,5.00054,0.724986,41.3968,40.2652,0.448571,-0.00236252,0.682721,0.618731,0.185619,41.3968,1.33544,1.02726,0.416065,1.30656,0.994133
6950,2088.59,3.81532,0.283836,0.734514,0.681905,0.860858,5.00141,0.724868,41.395,40.2546,0.448448,-0.00234481,0.682811,0.618661,0.185598,41.395,1.33517,1.02706,0.416116,1.30647,0.994142
6951,2088.61,3.81674,0.283762,0.73451,0.681815,0.86097,5.00225,0.724743,41.3933,40.244,0.448322,-0.00232716,0.6829,0.618595,0.185578,41.3933,1.33491,1.02685,0.416167,1.30639,0.99415
6952,2088.62,3.81812,0.283687,0.734494,0.681721,0.861083,5.00306,0.724612,41.3915,40.2335,0.448195,-0.00230957,0.68299,0.618531,0.185559,41.3915,1.33464,1.02665,0.416217,1.30631,0.994158
6953,2088.64,3.81946,0.283613,0.734467,0.681622,0.861194,5.00384,0.724475,41.3897,40.223,0.448066,-0.00229203,0.683079,0.61847,0.185541,41.3897,1.33438,1.02645,0.416267,1.30622,0.994166
6954,2088.66,3.82076,0.283539,0.734428,0.681519,0.861305,5.00459,0.724332,41.3878,40.2126,0.447935,-0.00227456,0.683169,0.618412,0.185523,41.3878,1.33412,1.02624,0.416317,1.30614,0.994174
6955,2088.67,3.82202,0.283465,0.734379,0.681412,0.861416,5.0053,0.724183,41.386,40.2021,0.447803,-0.00225715,0.683258,0.618357,0.185507,41.386,1.33386,1.02604,0.416366,1.30606,0.994182
6956,2088.69,3.82324,0.28339,0.734318,0.6813,0.861526,5.00598,0.724027,41.3841,40.1918,0.447669,-0.0022398,0.683346,0.618305,0.185491,41.3841,1.3336,1.02584,0.416415,1.30597,0.99419
6957,2088.7,3.82442,0.283316,0.734245,0.681183,0.861636,5.00662,0.723865,41.3823,40.1815,0.447534,-0.00222252,0.683435,0.618256,0.185477,41.3823,1.33334,1.02564,0.416464,1.30589,0.994198
6958,2088.72,3.82556,0.283242,0.734161,0.681062,0.861746,5.00723,0.723697,41.3804,40.1712,0.447397,-0.00220531,0.683523,0.61821,0.185463,41.3804,1.33308,1.02545,0.416513,1.30581,0.994206
6959,2088.73,3.82665,0.283168,0.734066,0.680936,0.861855,5.00781,0.723523,41.3785,40.161,0.447259,-0.00218818,0.683611,0.618168,0.18545,41.3785,1.33282,1.02525,0.416561,1.30573,0.994213
6960,2088.75,3.82771,0.283094,0.733959,0.680807,0.861963,5.00836,0.723343,41.3766,40.1508,0.447119,-0.00217112,0.683699,0.618129,0.185439,41.3766,1.33257,1.02505,0.416609,1.30565,0.994221
6961,2088.77,3.82873,0.28302,0.733841,0.680672,0.862071,5.00887,0.723156,41.3747,40.1407,0.446978,-0.00215414,0.683786,0.618094,0.185428,41.3747,1.33231,1.02486,0.416656,1.30557,0.994228
6962,2088.78,3.82971,0.282946,0.733712,0.680533,0.862178,5.00935,0.722963,41.3728,40.1306,0.446836,-0.00213725,0.683873,0.618062,0.185419,41.3728,1.33206,1.02466,0.416704,1.30549,0.994236
6963,2088.8,3.83064,0.282872,0.733571,0.68039,0.862285,5.0098,0.722764,41.3708,40.1206,0.446692,-0.00212043,0.683959,0.618033,0.18541,41.3708,1.33181,1.02447,0.416751,1.30542,0.994243
6964,2088.81,3.83154,0.282798,0.733419,0.680243,0.862391,5.01022,0.722559,41.3689,40.1107,0.446548,-0.0021037,0.684045,0.618008,0.185402,41.3689,1.33156,1.02427,0.416798,1.30534,0.99425
6965,2088.83,3.83239,0.282724,0.733256,0.680091,0.862496,5.0106,0.722348,41.3669,40.1008,0.446402,-0.00208707,0.684131,0.617987,0.185396,41.3669,1.33131,1.02408,0.416844,1.30526,0.994258
6966,2088.84,3.83321,0.28265,0.733082,0.679934,0.862601,5.01096,0.722131,41.3649,40.0909,0.446255,-0.00207052,0.684216,0.617969,0.185391,41.3649,1.33106,1.02389,0.41689,1.30518,0.994265
6967,2088.86,3.83398,0.282576,0.732897,0.679774,0.862706,5.01128,0.721908,41.3629,40.0812,0.446107,-0.00205407,0.684301,0.617955,0.185386,41.3629,1.33081,1.0237,0.416936,1.30511,0.994272
6968,2088.88,3.83472,0.282502,0.7327,0.679609,0.862809,5.01157,0.721679,41.3609,40.0714,0.445957,-0.00203771,0.684386,0.617945,0.185383,41.3609,1.33057,1.02351,0.416982,1.30503,0.994279
6969,2088.89,3.83541,0.282428,0.732492,0.679439,0.862912,5.01182,0.721444,41.3589,40.0618,0.445807,-0.00202145,0.684469,0.617938,0.185381,41.3589,1.33032,1.02332,0.417027,1.30495,0.994286
6970,2088.91,3.83607,0.282354,0.732274,0.679266,0.863015,5.01205,0.721202,41.3569,40.0522,0.445656,-0.00200529,0.684553,0.617935,0.185381,41.3569,1.33008,1.02314,0.417072,1.30488,0.994293
6971,2088.92,3.83669,0.282281,0.732044,0.679088,0.863116,5.01225,0.720955,41.3549,40.0426,0.445505,-0.00198924,0.684636,0.617937,0.185381,41.3549,1.32984,1.02295,0.417117,1.30481,0.9943
6972,2088.94,3.83727,0.282207,0.731804,0.678905,0.863217,5.01242,0.720702,41.3528,40.0332,0.445352,-0.0019733,0.684718,0.617942,0.185383,41.3528,1.3296,1.02277,0.417161,1.30473,0.994306
6973,2088.95,3.8378,0.282133,0.731552,0.678719,0.863317,5.01256,0.720443,41.3507,40.0238,0.445199,-0.00195746,0.6848,0.617951,0.185385,41.3507,1.32936,1.02259,0.417205,1.30466,0.994313
6974,2088.97,3.8383,0.282059,0.73129,0.678528,0.863417,5.01267,0.720178,41.3487,40.0144,0.445044,-0.00194173,0.684881,0.617965,0.185389,41.3487,1.32913,1.0224,0.417249,1.30459,0.994319
6975,2088.98,3.83877,0.281986,0.731018,0.678333,0.863516,5.01276,0.719907,41.3466,40.0051,0.444889,-0.00192612,0.684961,0.617982,0.185395,41.3466,1.32889,1.02222,0.417292,1.30451,0.994326
6976,2089.0,3.83919,0.281912,0.730735,0.678134,0.863614,5.01281,0.71963,41.3445,39.9959,0.444734,-0.00191062,0.685041,0.618003,0.185401,41.3445,1.32866,1.02205,0.417335,1.30444,0.994332
6977,2089.02,3.83958,0.281838,0.730441,0.67793,0.863711,5.01284,0.719347,41.3424,39.9868,0.444578,-0.00189524,0.685121,0.618029,0.185409,41.3424,1.32843,1.02187,0.417378,1.30437,0.994338
6978,2089.03,3.83992,0.281765,0.730137,0.677722,0.863807,5.01285,0.719059,41.3403,39.9778,0.444421,-0.00187998,0.685199,0.618059,0.185418,41.3403,1.3282,1.02169,0.417421,1.3043,0.994345
6979,2089.05,3.84023,0.281691,0.729823,0.677511,0.863903,5.01282,0.718765,41.3381,39.9688,0.444264,-0.00186485,0.685277,0.618093,0.185428,41.3381,1.32797,1.02152,0.417463,1.30423,0.994351
6980,2089.06,3.84051,0.281617,0.729498,0.677295,0.863998,5.01278,0.718465,41.336,39.9599,0.444106,-0.00184984,0.685355,0.618131,0.185439,41.336,1.32775,1.02134,0.417505,1.30416,0.994357
6981,2089.08,3.84075,0.281544,0.729164,0.677074,0.864092,5.01271,0.718159,41.3339,39.951,0.443947,-0.00183495,0.685431,0.618174,0.185452,41.3339,1.32752,1.02117,0.417546,1.30409,0.994363
6982,2089.09,3.84095,0.28147,0.728819,0.67685,0.864185,5.01261,0.717848,41.3317,39.9422,0.443789,-0.0018202,0.685507,0.618221,0.185466,41.3317,1.3273,1.021,0.417588,1.30402,0.994369
6983,2089.11,3.84111,0.281397,0.728465,0.676622,0.864277,5.0125,0.71753,41.3295,39.9336,0.443629,-0.00180557,0.685583,0.618273,0.185482,41.3295,1.32708,1.02083,0.417629,1.30395,0.994374
6984,2089.12,3.84124,0.281323,0.728101,0.67639,0.864368,5.01236,0.717208,41.3273,39.9249,0.44347,-0.00179108,0.685657,0.618329,0.185499,41.3273,1.32687,1.02067,0.417669,1.30388,0.99438
6985,2089.14,3.84134,0.28125,0.727728,0.676153,0.864459,5.0122,0.716879,41.3251,39.9164,0.44331,-0.00177673,0.685731,0.618389,0.185517,41.3251,1.32665,1.0205,0.417709,1.30382,0.994386
6986,2089.16,3.8414,0.281177,0.727345,0.675913,0.864549,5.01202,0.716545,41.3229,39.9079,0.44315,-0.00176251,0.685804,0.618453,0.185536,41.3229,1.32644,1.02034,0.417749,1.30375,0.994391
6987,2089.17,3.84143,0.281103,0.726953,0.675668,0.864637,5.01182,0.716206,41.3207,39.8996,0.44299,-0.00174843,0.685876,0.618523,0.185557,41.3207,1.32623,1.02017,0.417789,1.30368,0.994397
6988,2089.19,3.84142,0.28103,0.726551,0.67542,0.864725,5.01161,0.715861,41.3185,39.8913,0.442829,-0.0017345,0.685947,0.618596,0.185579,41.3185,1.32602,1.02001,0.417829,1.30362,0.994402
6989,2089.2,3.84138,0.280957,0.726141,0.675167,0.864812,5.01138,0.71551,41.3163,39.8831,0.442668,-0.00172071,0.686018,0.618675,0.185602,41.3163,1.32581,1.01985,0.417868,1.30355,0.994407
6990,2089.22,3.84131,0.280883,0.725721,0.674911,0.864898,5.01113,0.715154,41.314,39.8749,0.442507,-0.00170706,0.686087,0.618757,0.185627,41.314,1.32561,1.0197,0.417906,1.30349,0.994413
6991,2089.23,3.8412,0.28081,0.725293,0.674651,0.864983,5.01086,0.714793,41.3118,39.8669,0.442346,-0.00169356,0.686156,0.618845,0.185653,41.3118,1.3254,1.01954,0.417945,1.30343,0.994418
6992,2089.25,3.84107,0.280737,0.724857,0.674387,0.865067,5.01058,0.714426,41.3095,39.8589,0.442185,-0.00168021,0.686224,0.618937,0.185681,41.3095,1.3252,1.01939,0.417983,1.30336,0.994423
6993,2089.27,3.8409,0.280663,0.724412,0.674119,0.86515,5.01029,0.714054,41.3073,39.851,0.442023,-0.00166701,0.686291,0.619033,0.18571,41.3073,1.32501,1.01923,0.418021,1.3033,0.994428
6994,2089.28,3.8407,0.28059,0.723958,0.673847,0.865232,5.00998,0.713677,41.305,39.8432,0.441862,-0.00165397,0.686357,0.619134,0.18574,41.305,1.32481,1.01908,0.418058,1.30324,0.994432
6995,2089.3,3.84048,0.280517,0.723497,0.673572,0.865313,5.00967,0.713294,41.3027,39.8355,0.4417,-0.00164108,0.686422,0.61924,0.185772,41.3027,1.32462,1.01894,0.418095,1.30317,0.994437
6996,2089.31,3.84022,0.280444,0.723028,0.673292,0.865393,5.00934,0.712906,41.3004,39.8279,0.441539,-0.00162834,0.686487,0.61935,0.185805,41.3004,1.32443,1.01879,0.418132,1.30311,0.994442
6997,2089.33,3.83993,0.280371,0.72255,0.673009,0.865472,5.00901,0.712513,41.2981,39.8204,0.441377,-0.00161577,0.68655,0.619465,0.18584,41.2981,1.32424,1.01864,0.418169,1.30305,0.994446
6998,2089.34,3.83962,0.280298,0.722066,0.672722,0.86555,5.00866,0.712114,41.2958,39.8129,0.441215,-0.00160335,0.686613,0.619585,0.185876,41.2958,1.32405,1.0185,0.418205,1.30299,0.994451
6999,2089.36,3.83928,0.280225,0.721573,0.672432,0.865627,5.00831,0.711711,41.2935,39.8056,0.441054,-0.0015911,0.686674,0.619709,0.185913,41.2935,1.32387,1.01836,0.418241,1.30293,0.994455
7000,2089.38,3.83891,0.280152,0.721074,0.672138,0.865703,5.00796,0.711302,41.2912,39.7983,0.440892,-0.00157901,0.686735,0.619838,0.185951,41.2912,1.32369,1.01822,0.418277,1.30287,0.99446
7001,2089.39,3.83852,0.280079,0.720567,0.67184,0.865778,5.0076,0.710889,41.2888,39.7911,0.440731,-0.00156708,0.686795,0.619972,0.185992,41.2888,1.32351,1.01808,0.418312,1.30281,0.994464
7002,2089.41,3.8381,0.280006,0.720054,0.671539,0.865852,5.00723,0.71047,41.2865,39.784,0.44057,-0.00155532,0.686853,0.62011,0.186033,41.2865,1.32333,1.01795,0.418347,1.30275,0.994468
7003,2089.42,3.83765,0.279933,0.719534,0.671234,0.865924,5.00687,0.710047,41.2841,39.777,0.440408,-0.00154372,0.686911,0.620253,0.186076,41.2841,1.32316,1.01781,0.418382,1.3027,0.994472
7004,2089.44,3.83718,0.27986,0.719007,0.670925,0.865996,5.0065,0.709618,41.2818,39.7701,0.440247,-0.0015323,0.686967,0.6204,0.18612,41.2818,1.32298,1.01768,0.418416,1.30264,0.994476
7005,2089.45,3.83669,0.279787,0.718474,0.670613,0.866066,5.00613,0.709185,41.2794,39.7633,0.440086,-0.00152104,0.687023,0.620552,0.186166,41.2794,1.32282,1.01755,0.41845,1.30258,0.99448
7006,2089.47,3.83617,0.279714,0.717935,0.670298,0.866136,5.00577,0.708747,41.2771,39.7566,0.439925,-0.00150995,0.687078,0.620709,0.186213,41.2771,1.32265,1.01742,0.418484,1.30253,0.994484
7007,2089.48,3.83563,0.279641,0.71739,0.669979,0.866204,5.00541,0.708304,41.2747,39.75,0.439764,-0.00149904,0.687131,0.62087,0.186261,41.2747,1.32249,1.0173,0.418518,1.30247,0.994487
7008,2089.5,3.83507,0.279568,0.716839,0.669656,0.866271,5.00505,0.707856,41.2723,39.7434,0.439604,-0.0014883,0.687184,0.621036,0.186311,41.2723,1.32232,1.01717,0.418551,1.30242,0.994491
7009,2089.52,3.83449,0.279495,0.716282,0.669331,0.866337,5.00469,0.707404,41.2699,39.737,0.439443,-0.00147774,0.687235,0.621206,0.186362,41.2699,1.32217,1.01705,0.418584,1.30236,0.994494
7010,2089.53,3.83389,0.279423,0.715721,0.669001,0.866402,5.00435,0.706947,41.2675,39.7307,0.439283,-0.00146735,0.687286,0.621381,0.186414,41.2675,1.32201,1.01693,0.418616,1.30231,0.994498
7011,2089.55,3.83326,0.27935,0.715154,0.668669,0.866466,5.00401,0.706485,41.2651,39.7244,0.439123,-0.00145714,0.687335,0.62156,0.186468,41.2651,1.32186,1.01681,0.418649,1.30225,0.994501
7012,2089.56,3.83262,0.279277,0.714582,0.668333,0.866529,5.00368,0.706019,41.2627,39.7183,0.438963,-0.00144711,0.687383,0.621744,0.186523,41.2627,1.32171,1.0167,0.418681,1.3022,0.994504
7013,2089.58,3.83196,0.279204,0.714005,0.667994,0.86659,5.00335,0.705548,41.2603,39.7122,0.438803,-0.00143725,0.687431,0.621932,0.186579,41.2603,1.32156,1.01658,0.418712,1.30215,0.994507
7014,2089.59,3.83129,0.279132,0.713423,0.667652,0.866651,5.00305,0.705073,41.2579,39.7063,0.438643,-0.00142758,0.687477,0.622124,0.186637,41.2579,1.32141,1.01647,0.418744,1.30209,0.99451
7015,2089.61,3.83059,0.279059,0.712837,0.667307,0.86671,5.00275,0.704593,41.2555,39.7004,0.438483,-0.00141808,0.687522,0.622321,0.186696,41.2555,1.32127,1.01636,0.418775,1.30204,0.994513
7016,2089.62,3.82988,0.278986,0.712247,0.666959,0.866768,5.00247,0.704109,41.253,39.6946,0.438324,-0.00140877,0.687566,0.622522,0.186757,41.253,1.32113,1.01626,0.418806,1.30199,0.994516
7017,2089.64,3.82916,0.278914,0.711653,0.666607,0.866825,5.0022,0.703621,41.2506,39.689,0.438164,-0.00139964,0.687609,0.622728,0.186818,41.2506,1.32099,1.01615,0.418836,1.30194,0.994519
7018,2089.66,3.82842,0.278841,0.711056,0.666252,0.866881,5.00195,0.703128,41.2481,39.6834,0.438005,-0.00139069,0.68765,0.622937,0.186881,41.2481,1.32086,1.01605,0.418866,1.30189,0.994522
7019,2089.67,3.82766,0.278769,0.710454,0.665895,0.866935,5.00171,0.702632,41.2457,39.6779,0.437846,-0.00138193,0.687691,0.623151,0.186945,41.2457,1.32073,1.01595,0.418896,1.30184,0.994524
7020,2089.69,3.8269,0.278696,0.70985,0.665534,0.866989,5.0015,0.702131,41.2433,39.6726,0.437687,-0.00137335,0.68773,0.623369,0.187011,41.2433,1.3206,1.01585,0.418926,1.30179,0.994527
7021,2089.7,3.82612,0.278624,0.709242,0.665171,0.867041,5.00131,0.701626,41.2408,39.6673,0.437528,-0.00136495,0.687769,0.623591,0.187077,41.2408,1.32047,1.01575,0.418955,1.30174,0.994529
7022,2089.72,3.82532,0.278551,0.708631,0.664804,0.867092,5.00113,0.701117,41.2383,39.6621,0.437369,-0.00135674,0.687806,0.623817,0.187145,41.2383,1.32035,1.01565,0.418984,1.30169,0.994532
7023,2089.73,3.82452,0.278479,0.708017,0.664435,0.867142,5.00099,0.700604,41.2359,39.657,0.43721,-0.00134872,0.687842,0.624047,0.187214,41.2359,1.32023,1.01556,0.419013,1.30165,0.994534
7024,2089.75,3.82371,0.278406,0.707401,0.664062,0.86719,5.00086,0.700087,41.2334,39.6521,0.437051,-0.00134088,0.687877,0.624281,0.187284,41.2334,1.32011,1.01547,0.419041,1.3016,0.994536
7025,2089.77,3.82289,0.278334,0.706783,0.663688,0.867238,5.00076,0.699566,41.2309,39.6472,0.436893,-0.00133323,0.687911,0.624519,0.187356,41.2309,1.32,1.01538,0.419069,1.30155,0.994538
7026,2089.78,3.82205,0.278261,0.706162,0.66331,0.867284,5.00069,0.699041,41.2285,39.6424,0.436734,-0.00132576,0.687944,0.624761,0.187428,41.2285,1.31989,1.0153,0.419097,1.3015,0.99454
7027,2089.8,3.82121,0.278189,0.70554,0.662929,0.867329,5.00064,0.698513,41.226,39.6377,0.436575,-0.00131849,0.687976,0.625006,0.187502,41.226,1.31978,1.01521,0.419125,1.30146,0.994542
7028,2089.81,3.82037,0.278117,0.704917,0.662548,0.867373,5.00063,0.697983,41.2235,39.6332,0.436418,-0.00131139,0.688006,0.625255,0.187577,41.2235,1.31967,1.01513,0.419152,1.30141,0.994544
7029,2089.83,3.81951,0.278044,0.704294,0.662165,0.867416,5.00064,0.697452,41.221,39.6287,0.436262,-0.00130449,0.688035,0.625508,0.187652,41.221,1.31957,1.01505,0.419179,1.30137,0.994545
7030,2089.84,3.81865,0.277972,0.703672,0.661781,0.867457,5.00069,0.696919,41.2185,39.6243,0.436107,-0.00129777,0.688064,0.625764,0.187729,41.2185,1.31947,1.01497,0.419206,1.30132,0.994547
7031,2089.86,3.81779,0.2779,0.70305,0.661397,0.867497,5.00077,0.696384,41.216,39.62,0.435953,-0.00129124,0.688091,0.626024,0.187807,41.216,1.31937,1.0149,0.419232,1.30128,0.994548
7032,2089.88,3.81692,0.277828,0.702429,0.661011,0.867536,5.00088,0.695848,41.2136,39.6158,0.4358,-0.00128489,0.688117,0.626287,0.187886,41.2136,1.31927,1.01483,0.419258,1.30124,0.99455
7033,2089.89,3.81605,0.277756,0.701808,0.660623,0.867574,5.00103,0.69531,41.2111,39.6118,0.435649,-0.00127873,0.688142,0.626553,0.187966,41.2111,1.31918,1.01475,0.419284,1.30119,0.994551
