,time (year),cbc,cbc1980,cbsr,ccsd,csr,elti,gbc,isr,nccr,pi,pu,tgir,tir,wbc
3040,2027.5,0.0747303,0.06,0.0389015,0.0547303,-0.00158992,0.0167773,0.0439015,0.0373116,0.02,0.0156202,0.0160377,0.0606788,0.0439015,0.0547303
3041,2027.52,0.0747955,0.06,0.0388766,0.0547955,-0.00169352,0.0167755,0.0438766,0.0371831,0.02,0.0156325,0.0162661,0.0606521,0.0438766,0.0547955
3042,2027.53,0.0748592,0.06,0.0388502,0.0548592,-0.00179616,0.0167737,0.0438502,0.037054,0.02,0.0156466,0.0164976,0.0606239,0.0438502,0.0548592
3043,2027.55,0.0749216,0.06,0.0388221,0.0549216,-0.00189781,0.016772,0.0438221,0.0369243,0.02,0.0156625,0.0167324,0.0605941,0.0438221,0.0549216
3044,2027.56,0.0749825,0.06,0.0387925,0.0549825,-0.00199848,0.0167702,0.0437925,0.036794,0.02,0.0156802,0.0169703,0.0605627,0.0437925,0.0549825
3045,2027.58,0.0750421,0.06,0.0387612,0.0550421,-0.00209816,0.0167685,0.0437612,0.0366631,0.02,0.0156998,0.0172112,0.0605298,0.0437612,0.0550421
3046,2027.59,0.0751002,0.06,0.0387284,0.0551002,-0.00219684,0.0167669,0.0437284,0.0365316,0.02,0.0157211,0.0174553,0.0604953,0.0437284,0.0551002
3047,2027.61,0.0751569,0.06,0.0386941,0.0551569,-0.00229453,0.0167652,0.0436941,0.0363996,0.02,0.0157443,0.0177024,0.0604593,0.0436941,0.0551569
3048,2027.62,0.0752121,0.06,0.0386583,0.0552121,-0.00239121,0.0167636,0.0436583,0.0362671,0.02,0.0157693,0.0179524,0.0604219,0.0436583,0.0552121
3049,2027.64,0.075266,0.06,0.0386209,0.055266,-0.00248689,0.0167621,0.0436209,0.036134,0.02,0.0157961,0.0182055,0.060383,0.0436209,0.055266
3050,2027.66,0.0753184,0.06,0.038582,0.0553184,-0.00258157,0.0167606,0.0435821,0.0360005,0.02,0.0158248,0.0184614,0.0603426,0.0435821,0.0553184
3051,2027.67,0.0753694,0.06,0.0385417,0.0553694,-0.00267524,0.0167591,0.0435417,0.0358665,0.02,0.0158552,0.0187203,0.0603008,0.0435417,0.0553694
3052,2027.69,0.075419,0.06,0.0384999,0.055419,-0.00276791,0.0167577,0.0434999,0.035732,0.02,0.0158875,0.018982,0.0602576,0.0434999,0.055419
3053,2027.7,0.0754671,0.06,0.0384567,0.0554671,-0.00285958,0.0167563,0.0434567,0.0355971,0.02,0.0159215,0.0192466,0.060213,0.0434567,0.0554671
3054,2027.72,0.0755138,0.06,0.038412,0.0555138,-0.00295024,0.016755,0.043412,0.0354617,0.02,0.0159573,0.019514,0.060167,0.043412,0.0555138
3055,2027.73,0.0755591,0.06,0.0383659,0.0555591,-0.0030399,0.0167538,0.0433659,0.035326,0.02,0.0159949,0.0197841,0.0601197,0.0433659,0.0555591
3056,2027.75,0.075603,0.06,0.0383184,0.055603,-0.00312856,0.0167526,0.0433184,0.0351898,0.02,0.0160342,0.0200569,0.060071,0.0433184,0.055603
3057,2027.77,0.0756454,0.06,0.0382695,0.0556454,-0.00321623,0.0167515,0.0432695,0.0350533,0.02,0.0160753,0.0203324,0.060021,0.0432695,0.0556454
3058,2027.78,0.0756864,0.06,0.0382193,0.0556864,-0.00330291,0.0167504,0.0432192,0.0349163,0.02,0.0161181,0.0206105,0.0599697,0.0432192,0.0556864
3059,2027.8,0.075726,0.06,0.0381676,0.055726,-0.0033886,0.0167494,0.0431676,0.034779,0.02,0.0161626,0.0208912,0.0599171,0.0431676,0.055726
3060,2027.81,0.0757641,0.06,0.0381147,0.0557641,-0.0034733,0.0167485,0.0431147,0.0346414,0.02,0.0162087,0.0211745,0.0598632,0.0431147,0.0557641
3061,2027.83,0.0758008,0.06,0.0380604,0.0558008,-0.00355704,0.0167477,0.0430604,0.0345034,0.02,0.0162566,0.0214603,0.0598081,0.0430604,0.0558008
3062,2027.84,0.0758361,0.06,0.0380048,0.0558361,-0.0036398,0.0167469,0.0430048,0.0343651,0.02,0.016306,0.0217486,0.0597517,0.0430048,0.0558361
3063,2027.86,0.07587,0.06,0.037948,0.05587,-0.00372159,0.0167462,0.042948,0.0342264,0.02,0.0163571,0.0220394,0.0596942,0.042948,0.05587
3064,2027.88,0.0759025,0.06,0.0378898,0.0559025,-0.00380243,0.0167456,0.0428898,0.0340874,0.02,0.0164098,0.0223325,0.0596354,0.0428898,0.0559025
3065,2027.89,0.0759336,0.06,0.0378304,0.0559336,-0.00388233,0.0167451,0.0428304,0.0339481,0.02,0.0164641,0.022628,0.0595755,0.0428304,0.0559336
3066,2027.91,0.0759632,0.06,0.0377697,0.0559632,-0.00396128,0.0167446,0.0427697,0.0338085,0.02,0.0165199,0.0229257,0.0595144,0.0427697,0.0559632
3067,2027.92,0.0759914,0.06,0.0377079,0.0559914,-0.0040393,0.0167443,0.0427079,0.0336686,0.02,0.0165772,0.0232258,0.0594521,0.0427079,0.0559914
3068,2027.94,0.0760182,0.06,0.0376447,0.0560182,-0.00411639,0.016744,0.0426447,0.0335284,0.02,0.016636,0.023528,0.0593888,0.0426447,0.0560182
3069,2027.95,0.0760437,0.06,0.0375804,0.0560437,-0.00419257,0.0167439,0.0425804,0.0333878,0.02,0.0166962,0.0238325,0.0593243,0.0425804,0.0560437
3070,2027.97,0.0760677,0.06,0.0375149,0.0560677,-0.00426785,0.0167438,0.0425149,0.0332471,0.02,0.0167578,0.0241391,0.0592587,0.0425149,0.0560677
3071,2027.98,0.0760903,0.06,0.0374482,0.0560903,-0.00434224,0.0167438,0.0424482,0.033106,0.02,0.0168209,0.0244477,0.059192,0.0424482,0.0560903
3072,2028.0,0.0761115,0.06,0.0373804,0.0561115,-0.00441574,0.0167439,0.0423804,0.0329646,0.02,0.0168853,0.0247584,0.0591243,0.0423804,0.0561115
3073,2028.02,0.0761313,0.06,0.0373114,0.0561313,-0.00448837,0.0167441,0.0423114,0.032823,0.02,0.016951,0.0250711,0.0590555,0.0423114,0.0561313
3074,2028.03,0.0761498,0.06,0.0372413,0.0561498,-0.00456014,0.0167445,0.0422413,0.0326811,0.02,0.0170179,0.0253857,0.0589857,0.0422413,0.0561498
3075,2028.05,0.0761668,0.06,0.03717,0.0561668,-0.00463107,0.0167449,0.04217,0.0325389,0.02,0.0170861,0.0257023,0.0589149,0.04217,0.0561668
3076,2028.06,0.0761825,0.06,0.0370976,0.0561825,-0.00470116,0.0167454,0.0420976,0.0323965,0.02,0.0171555,0.0260206,0.0588431,0.0420976,0.0561825
3077,2028.08,0.0761968,0.06,0.0370242,0.0561968,-0.00477043,0.0167461,0.0420242,0.0322538,0.02,0.0172261,0.0263408,0.0587703,0.0420242,0.0561968
3078,2028.09,0.0762097,0.06,0.0369496,0.0562097,-0.00483889,0.0167468,0.0419496,0.0321108,0.02,0.0172978,0.0266628,0.0586965,0.0419496,0.0562097
3079,2028.11,0.0762213,0.06,0.036874,0.0562213,-0.00490655,0.0167477,0.041874,0.0319675,0.02,0.0173705,0.0269865,0.0586217,0.041874,0.0562213
3080,2028.12,0.0762315,0.06,0.0367974,0.0562315,-0.00497344,0.0167487,0.0417974,0.0318239,0.02,0.0174443,0.0273118,0.058546,0.0417974,0.0562315
3081,2028.14,0.0762403,0.06,0.0367197,0.0562403,-0.00503956,0.0167497,0.0417197,0.0316801,0.02,0.0175191,0.0276387,0.0584694,0.0417197,0.0562403
3082,2028.16,0.0762478,0.06,0.0366409,0.0562478,-0.00510493,0.0167509,0.0416409,0.031536,0.02,0.0175948,0.0279672,0.0583919,0.0416409,0.0562478
3083,2028.17,0.076254,0.06,0.0365612,0.056254,-0.00516956,0.0167523,0.0415612,0.0313916,0.02,0.0176714,0.0282972,0.0583134,0.0415612,0.056254
3084,2028.19,0.0762587,0.06,0.0364804,0.0562587,-0.00523347,0.0167537,0.0414804,0.0312469,0.02,0.0177488,0.0286287,0.0582341,0.0414804,0.0562587
3085,2028.2,0.0762622,0.06,0.0363986,0.0562622,-0.00529668,0.0167553,0.0413986,0.0311019,0.02,0.017827,0.0289617,0.0581539,0.0413986,0.0562622
3086,2028.22,0.0762643,0.06,0.0363159,0.0562643,-0.0053592,0.0167569,0.0413158,0.0309567,0.02,0.017906,0.0292959,0.0580728,0.0413158,0.0562643
3087,2028.23,0.0762651,0.06,0.0362321,0.0562651,-0.00542105,0.0167587,0.0412321,0.0308111,0.02,0.0179857,0.0296316,0.0579908,0.0412321,0.0562651
3088,2028.25,0.0762646,0.06,0.0361474,0.0562646,-0.00548224,0.0167606,0.0411474,0.0306652,0.02,0.0180661,0.0299685,0.057908,0.0411474,0.0562646
3089,2028.27,0.0762628,0.06,0.0360617,0.0562628,-0.0055428,0.0167627,0.0410617,0.030519,0.02,0.018147,0.0303066,0.0578244,0.0410617,0.0562628
3090,2028.28,0.0762597,0.06,0.0359751,0.0562597,-0.00560273,0.0167648,0.0409751,0.0303724,0.02,0.0182285,0.0306459,0.05774,0.0409751,0.0562597
3091,2028.3,0.0762552,0.06,0.0358876,0.0562552,-0.00566206,0.0167671,0.0408876,0.0302255,0.02,0.0183105,0.0309863,0.0576547,0.0408876,0.0562552
3092,2028.31,0.0762495,0.06,0.0357991,0.0562495,-0.0057208,0.0167695,0.0407991,0.0300783,0.02,0.0183929,0.0313278,0.0575687,0.0407991,0.0562495
3093,2028.33,0.0762424,0.06,0.0357097,0.0562424,-0.00577898,0.0167721,0.0407097,0.0299308,0.02,0.0184757,0.0316704,0.0574818,0.0407097,0.0562424
3094,2028.34,0.0762341,0.06,0.0356194,0.0562341,-0.0058366,0.0167747,0.0406194,0.0297828,0.02,0.0185588,0.0320139,0.0573942,0.0406194,0.0562341
3095,2028.36,0.0762245,0.06,0.0355283,0.0562245,-0.00589369,0.0167775,0.0405282,0.0296346,0.02,0.0186423,0.0323584,0.0573058,0.0405282,0.0562245
3096,2028.38,0.0762136,0.06,0.0354362,0.0562136,-0.00595026,0.0167804,0.0404362,0.0294859,0.02,0.0187259,0.0327037,0.0572166,0.0404362,0.0562136
3097,2028.39,0.0762015,0.06,0.0353432,0.0562015,-0.00600634,0.0167835,0.0403432,0.0293368,0.02,0.0188097,0.0330499,0.0571267,0.0403432,0.0562015
3098,2028.41,0.0761881,0.06,0.0352493,0.0561881,-0.00606193,0.0167866,0.0402493,0.0291874,0.02,0.0188937,0.033397,0.057036,0.0402493,0.0561881
3099,2028.42,0.0761734,0.06,0.0351546,0.0561734,-0.00611707,0.0167899,0.0401546,0.0290376,0.02,0.0189777,0.0337447,0.0569446,0.0401546,0.0561734
3100,2028.44,0.0761575,0.06,0.035059,0.0561575,-0.00617176,0.0167934,0.040059,0.0288873,0.02,0.0190617,0.0340932,0.0568524,0.040059,0.0561575
3101,2028.45,0.0761403,0.06,0.0349626,0.0561403,-0.00622603,0.0167969,0.0399626,0.0287366,0.02,0.0191456,0.0344423,0.0567595,0.0399626,0.0561403
3102,2028.47,0.0761219,0.06,0.0348653,0.0561219,-0.00627988,0.0168006,0.0398653,0.0285854,0.02,0.0192295,0.034792,0.0566659,0.0398653,0.0561219
3103,2028.48,0.0761023,0.06,0.0347672,0.0561023,-0.00633335,0.0168044,0.0397672,0.0284339,0.02,0.0193131,0.0351423,0.0565716,0.0397672,0.0561023
3104,2028.5,0.0760814,0.06,0.0346682,0.0560814,-0.00638645,0.0168083,0.0396682,0.0282818,0.02,0.0193966,0.035493,0.0564765,0.0396682,0.0560814
3105,2028.52,0.0760593,0.06,0.0345685,0.0560593,-0.00643919,0.0168123,0.0395685,0.0281293,0.02,0.0194798,0.0358443,0.0563808,0.0395685,0.0560593
3106,2028.53,0.076036,0.06,0.0344678,0.056036,-0.00649159,0.0168165,0.0394678,0.0279763,0.02,0.0195626,0.036196,0.0562843,0.0394678,0.056036
3107,2028.55,0.0760115,0.06,0.0343664,0.0560115,-0.00654368,0.0168208,0.0393664,0.0278227,0.02,0.0196451,0.036548,0.0561872,0.0393664,0.0560115
3108,2028.56,0.0759858,0.06,0.0342642,0.0559858,-0.00659546,0.0168252,0.0392642,0.0276687,0.02,0.019727,0.0369004,0.0560894,0.0392642,0.0559858
3109,2028.58,0.0759589,0.06,0.0341611,0.0559589,-0.00664695,0.0168297,0.0391611,0.0275142,0.02,0.0198085,0.037253,0.0559908,0.0391611,0.0559589
3110,2028.59,0.0759308,0.06,0.0340573,0.0559308,-0.00669818,0.0168344,0.0390573,0.0273591,0.02,0.0198895,0.0376059,0.0558916,0.0390573,0.0559308
3111,2028.61,0.0759016,0.06,0.0339526,0.0559016,-0.00674916,0.0168392,0.0389526,0.0272034,0.02,0.0199698,0.037959,0.0557918,0.0389526,0.0559016
3112,2028.62,0.0758711,0.06,0.0338471,0.0558711,-0.0067999,0.0168441,0.0388471,0.0270472,0.02,0.0200494,0.0383122,0.0556912,0.0388471,0.0558711
3113,2028.64,0.0758395,0.06,0.0337409,0.0558395,-0.00685042,0.0168491,0.0387409,0.0268905,0.02,0.0201283,0.0386655,0.05559,0.0387409,0.0558395
3114,2028.66,0.0758067,0.06,0.0336339,0.0558067,-0.00690073,0.0168542,0.0386339,0.0267331,0.02,0.0202064,0.0390189,0.055488,0.0386339,0.0558067
3115,2028.67,0.0757728,0.06,0.033526,0.0557728,-0.00695086,0.0168594,0.038526,0.0265752,0.02,0.0202836,0.0393723,0.0553855,0.038526,0.0557728
3116,2028.69,0.0757376,0.06,0.0334174,0.0557376,-0.00700081,0.0168648,0.0384174,0.0264166,0.02,0.02036,0.0397256,0.0552822,0.0384174,0.0557376
3117,2028.7,0.0757014,0.06,0.033308,0.0557014,-0.0070506,0.0168702,0.038308,0.0262574,0.02,0.0204354,0.0400789,0.0551783,0.038308,0.0557014
3118,2028.72,0.075664,0.06,0.0331979,0.055664,-0.00710025,0.0168758,0.0381979,0.0260976,0.02,0.0205098,0.0404321,0.0550737,0.0381979,0.055664
3119,2028.73,0.0756255,0.06,0.0330869,0.0556255,-0.00714976,0.0168815,0.0380869,0.0259372,0.02,0.0205831,0.0407851,0.0549684,0.0380869,0.0556255
3120,2028.75,0.0755858,0.06,0.0329752,0.0555858,-0.00719916,0.0168873,0.0379752,0.0257761,0.02,0.0206554,0.0411378,0.0548625,0.0379752,0.0555858
3121,2028.77,0.075545,0.06,0.0328627,0.055545,-0.00724845,0.0168932,0.0378627,0.0256143,0.02,0.0207264,0.0414904,0.0547559,0.0378627,0.055545
3122,2028.78,0.0755031,0.06,0.0327495,0.0555031,-0.00729764,0.0168991,0.0377495,0.0254518,0.02,0.0207963,0.0418426,0.0546486,0.0377495,0.0555031
3123,2028.8,0.0754601,0.06,0.0326354,0.0554601,-0.00734676,0.0169052,0.0376354,0.0252887,0.02,0.0208648,0.0421945,0.0545407,0.0376354,0.0554601
3124,2028.81,0.0754159,0.06,0.0325207,0.0554159,-0.00739581,0.0169114,0.0375207,0.0251248,0.02,0.0209321,0.042546,0.0544321,0.0375207,0.0554159
3125,2028.83,0.0753707,0.06,0.0324051,0.0553707,-0.0074448,0.0169177,0.0374051,0.0249603,0.02,0.020998,0.0428971,0.0543228,0.0374051,0.0553707
3126,2028.84,0.0753244,0.06,0.0322888,0.0553244,-0.00749373,0.0169241,0.0372888,0.024795,0.02,0.0210624,0.0432478,0.0542128,0.0372888,0.0553244
3127,2028.86,0.0752769,0.06,0.0321717,0.0552769,-0.00754264,0.0169305,0.0371717,0.024629,0.02,0.0211254,0.0435979,0.0541022,0.0371717,0.0552769
3128,2028.88,0.0752284,0.06,0.0320538,0.0552284,-0.00759151,0.0169371,0.0370538,0.0244623,0.02,0.0211869,0.0439475,0.0539909,0.0370538,0.0552284
3129,2028.89,0.0751788,0.06,0.0319352,0.0551788,-0.00764036,0.0169437,0.0369352,0.0242948,0.02,0.0212468,0.0442965,0.0538789,0.0369352,0.0551788
3130,2028.91,0.0751281,0.06,0.0318158,0.0551281,-0.0076892,0.0169505,0.0368158,0.0241266,0.02,0.0213051,0.0446449,0.0537663,0.0368158,0.0551281
3131,2028.92,0.0750764,0.06,0.0316957,0.0550764,-0.00773804,0.0169573,0.0366957,0.0239576,0.02,0.0213617,0.0449926,0.0536529,0.0366957,0.0550764
3132,2028.94,0.0750235,0.06,0.0315748,0.0550236,-0.00778688,0.0169642,0.0365748,0.0237879,0.02,0.0214166,0.0453396,0.0535389,0.0365748,0.0550236
3133,2028.95,0.0749697,0.06,0.0314531,0.0549697,-0.00783572,0.0169711,0.0364531,0.0236174,0.02,0.0214698,0.0456858,0.0534242,0.0364531,0.0549697
3134,2028.97,0.0749147,0.06,0.0313307,0.0549147,-0.00788458,0.0169781,0.0363307,0.0234461,0.02,0.0215212,0.0460313,0.0533088,0.0363307,0.0549147
3135,2028.98,0.0748587,0.06,0.0312075,0.0548587,-0.00793347,0.0169852,0.0362075,0.023274,0.02,0.0215708,0.0463759,0.0531927,0.0362075,0.0548587
3136,2029.0,0.0748017,0.06,0.0310835,0.0548017,-0.00798237,0.0169924,0.0360835,0.0231011,0.02,0.0216185,0.0467197,0.0530759,0.0360835,0.0548017
3137,2029.02,0.0747436,0.06,0.0309588,0.0547436,-0.0080313,0.0169996,0.0359588,0.0229275,0.02,0.0216644,0.0470626,0.0529584,0.0359588,0.0547436
3138,2029.03,0.0746844,0.06,0.0308333,0.0546844,-0.00808027,0.0170069,0.0358333,0.022753,0.02,0.0217082,0.0474045,0.0528402,0.0358333,0.0546844
3139,2029.05,0.0746243,0.06,0.030707,0.0546243,-0.00812927,0.0170143,0.035707,0.0225778,0.02,0.0217501,0.0477455,0.0527213,0.035707,0.0546243
3140,2029.06,0.074563,0.06,0.03058,0.054563,-0.0081783,0.0170217,0.03558,0.0224017,0.02,0.02179,0.0480854,0.0526017,0.03558,0.054563
3141,2029.08,0.0745008,0.06,0.0304522,0.0545008,-0.00822737,0.0170291,0.0354522,0.0222249,0.02,0.0218278,0.0484243,0.0524814,0.0354522,0.0545008
3142,2029.09,0.0744376,0.06,0.0303237,0.0544376,-0.00827648,0.0170366,0.0353237,0.0220472,0.02,0.0218636,0.0487621,0.0523603,0.0353237,0.0544376
3143,2029.11,0.0743733,0.06,0.0301944,0.0543733,-0.00832562,0.0170442,0.0351944,0.0218687,0.02,0.0218972,0.0490988,0.0522385,0.0351944,0.0543733
3144,2029.12,0.074308,0.06,0.0300643,0.054308,-0.0083748,0.0170517,0.0350643,0.0216895,0.02,0.0219287,0.0494343,0.052116,0.0350643,0.054308
3145,2029.14,0.0742417,0.06,0.0299334,0.0542417,-0.00842401,0.0170594,0.0349334,0.0215094,0.02,0.021958,0.0497686,0.0519928,0.0349334,0.0542417
3146,2029.16,0.0741744,0.06,0.0298018,0.0541744,-0.00847326,0.017067,0.0348018,0.0213285,0.02,0.0219851,0.0501017,0.0518688,0.0348018,0.0541744
3147,2029.17,0.074106,0.06,0.0296694,0.054106,-0.00852254,0.0170747,0.0346694,0.0211469,0.02,0.02201,0.0504336,0.0517441,0.0346694,0.054106
3148,2029.19,0.0740367,0.06,0.0295362,0.0540367,-0.00857185,0.0170824,0.0345362,0.0209644,0.02,0.0220326,0.0507641,0.0516186,0.0345362,0.0540367
3149,2029.2,0.0739664,0.06,0.0294023,0.0539664,-0.00862118,0.0170901,0.0344023,0.0207811,0.02,0.022053,0.0510933,0.0514924,0.0344023,0.0539664
3150,2029.22,0.0738951,0.06,0.0292676,0.0538951,-0.00867052,0.0170979,0.0342676,0.0205971,0.02,0.022071,0.0514211,0.0513655,0.0342676,0.0538951
3151,2029.23,0.0738228,0.06,0.0291321,0.0538228,-0.00871988,0.0171057,0.0341321,0.0204122,0.02,0.0220868,0.0517475,0.0512378,0.0341321,0.0538228
3152,2029.25,0.0737495,0.06,0.0289959,0.0537495,-0.00876925,0.0171134,0.0339959,0.0202266,0.02,0.0221002,0.0520725,0.0511093,0.0339959,0.0537495
3153,2029.27,0.0736752,0.06,0.0288589,0.0536752,-0.00881862,0.0171212,0.0338589,0.0200402,0.02,0.0221112,0.052396,0.0509801,0.0338589,0.0536752
3154,2029.28,0.0736,0.06,0.0287211,0.0536,-0.00886799,0.017129,0.0337211,0.0198531,0.02,0.0221199,0.0527181,0.0508501,0.0337211,0.0536
3155,2029.3,0.0735237,0.06,0.0285825,0.0535237,-0.00891734,0.0171368,0.0335825,0.0196652,0.02,0.0221262,0.0530386,0.0507193,0.0335825,0.0535237
3156,2029.31,0.0734465,0.06,0.0284432,0.0534465,-0.00896667,0.0171446,0.0334432,0.0194765,0.02,0.0221301,0.0533576,0.0505878,0.0334432,0.0534465
3157,2029.33,0.0733683,0.06,0.0283031,0.0533683,-0.00901597,0.0171524,0.0333031,0.0192871,0.02,0.0221315,0.053675,0.0504555,0.0333031,0.0533683
3158,2029.34,0.0732892,0.06,0.0281622,0.0532892,-0.00906523,0.0171602,0.0331622,0.019097,0.02,0.0221306,0.0539907,0.0503224,0.0331622,0.0532892
3159,2029.36,0.0732091,0.06,0.0280205,0.0532091,-0.00911444,0.017168,0.0330205,0.0189061,0.02,0.0221272,0.0543049,0.0501885,0.0330205,0.0532091
3160,2029.38,0.073128,0.06,0.0278781,0.053128,-0.00916358,0.0171757,0.0328781,0.0187145,0.02,0.0221213,0.0546173,0.0500538,0.0328781,0.053128
3161,2029.39,0.073046,0.06,0.027735,0.053046,-0.00921266,0.0171834,0.0327349,0.0185223,0.02,0.0221131,0.0549281,0.0499184,0.0327349,0.053046
3162,2029.41,0.072963,0.06,0.027591,0.052963,-0.00926165,0.0171911,0.032591,0.0183294,0.02,0.0221023,0.0552372,0.0497821,0.032591,0.052963
3163,2029.42,0.0728791,0.06,0.0274463,0.0528791,-0.00931054,0.0171988,0.0324463,0.0181357,0.02,0.0220892,0.0555445,0.0496451,0.0324463,0.0528791
3164,2029.44,0.0727942,0.06,0.0273008,0.0527942,-0.00935933,0.0172065,0.0323008,0.0179415,0.02,0.0220735,0.05585,0.0495073,0.0323008,0.0527942
3165,2029.45,0.0727083,0.06,0.0271546,0.0527083,-0.00940798,0.0172141,0.0321546,0.0177466,0.02,0.0220555,0.0561537,0.0493686,0.0321546,0.0527083
3166,2029.47,0.0726216,0.06,0.0270076,0.0526216,-0.0094565,0.0172216,0.0320076,0.0175511,0.02,0.0220349,0.0564556,0.0492292,0.0320076,0.0526216
3167,2029.48,0.0725338,0.06,0.0268598,0.0525338,-0.00950487,0.0172292,0.0318598,0.0173549,0.02,0.022012,0.0567557,0.049089,0.0318598,0.0525338
3168,2029.5,0.0724452,0.06,0.0267113,0.0524452,-0.00955307,0.0172366,0.0317113,0.0171582,0.02,0.0219866,0.0570539,0.0489479,0.0317113,0.0524452
3169,2029.52,0.0723556,0.06,0.026562,0.0523556,-0.00960108,0.017244,0.031562,0.016961,0.02,0.0219587,0.0573502,0.0488061,0.031562,0.0523556
3170,2029.53,0.0722651,0.06,0.026412,0.0522651,-0.00964889,0.0172514,0.031412,0.0167631,0.02,0.0219284,0.0576446,0.0486634,0.031412,0.0522651
3171,2029.55,0.0721736,0.06,0.0262613,0.0521736,-0.00969648,0.0172587,0.0312613,0.0165648,0.02,0.0218958,0.0579371,0.04852,0.0312613,0.0521736
3172,2029.56,0.0720812,0.06,0.0261097,0.0520812,-0.00974383,0.017266,0.0311097,0.0163659,0.02,0.0218607,0.0582276,0.0483757,0.0311097,0.0520812
3173,2029.58,0.0719879,0.06,0.0259575,0.0519879,-0.00979093,0.0172731,0.0309575,0.0161666,0.02,0.0218232,0.0585161,0.0482306,0.0309575,0.0519879
3174,2029.59,0.0718937,0.06,0.0258045,0.0518937,-0.00983775,0.0172803,0.0308045,0.0159668,0.02,0.0217834,0.0588027,0.0480848,0.0308045,0.0518937
3175,2029.61,0.0717986,0.06,0.0256508,0.0517986,-0.00988428,0.0172873,0.0306508,0.0157665,0.02,0.0217412,0.0590872,0.0479381,0.0306508,0.0517986
3176,2029.62,0.0717025,0.06,0.0254964,0.0517025,-0.0099305,0.0172943,0.0304964,0.0155659,0.02,0.0216966,0.0593697,0.0477906,0.0304964,0.0517025
3177,2029.64,0.0716055,0.06,0.0253412,0.0516055,-0.00997638,0.0173011,0.0303412,0.0153648,0.02,0.0216498,0.0596501,0.0476423,0.0303412,0.0516055
3178,2029.66,0.0715077,0.06,0.0251853,0.0515077,-0.0100219,0.0173079,0.0301853,0.0151634,0.02,0.0216007,0.0599284,0.0474932,0.0301853,0.0515077
3179,2029.67,0.0714089,0.06,0.0250287,0.0514089,-0.0100671,0.0173146,0.0300287,0.0149617,0.02,0.0215492,0.0602047,0.0473434,0.0300287,0.0514089
3180,2029.69,0.0713092,0.06,0.0248714,0.0513092,-0.0101118,0.0173212,0.0298714,0.0147596,0.02,0.0214956,0.0604788,0.0471927,0.0298714,0.0513092
3181,2029.7,0.0712086,0.06,0.0247134,0.0512086,-0.0101562,0.0173278,0.0297134,0.0145573,0.02,0.0214397,0.0607509,0.0470412,0.0297134,0.0512086
3182,2029.72,0.0711071,0.06,0.0245547,0.0511071,-0.0102,0.0173342,0.0295547,0.0143547,0.02,0.0213816,0.0610208,0.0468889,0.0295547,0.0511071
3183,2029.73,0.0710047,0.06,0.0243954,0.0510047,-0.0102435,0.0173405,0.0293954,0.0141519,0.02,0.0213214,0.0612885,0.0467359,0.0293954,0.0510047
3184,2029.75,0.0709014,0.06,0.0242353,0.0509014,-0.0102864,0.0173467,0.0292353,0.0139489,0.02,0.021259,0.061554,0.046582,0.0292353,0.0509014
3185,2029.77,0.0707973,0.06,0.0240746,0.0507973,-0.0103288,0.0173529,0.0290746,0.0137458,0.02,0.0211946,0.0618174,0.0464274,0.0290746,0.0507973
3186,2029.78,0.0706922,0.06,0.0239132,0.0506922,-0.0103707,0.0173589,0.0289132,0.0135425,0.02,0.021128,0.0620786,0.0462721,0.0289132,0.0506922
3187,2029.8,0.0705863,0.06,0.0237512,0.0505863,-0.010412,0.0173647,0.0287512,0.0133391,0.02,0.0210595,0.0623376,0.0461159,0.0287512,0.0505863
3188,2029.81,0.0704795,0.06,0.0235885,0.0504795,-0.0104528,0.0173705,0.0285885,0.0131357,0.02,0.0209889,0.0625943,0.045959,0.0285885,0.0504795
3189,2029.83,0.0703719,0.06,0.0234251,0.0503719,-0.0104929,0.0173762,0.0284251,0.0129322,0.02,0.0209164,0.0628488,0.0458013,0.0284251,0.0503719
3190,2029.84,0.0702633,0.06,0.0232612,0.0502633,-0.0105324,0.0173817,0.0282612,0.0127288,0.02,0.020842,0.063101,0.0456429,0.0282612,0.0502633
3191,2029.86,0.0701539,0.06,0.0230966,0.0501539,-0.0105712,0.0173871,0.0280966,0.0125254,0.02,0.0207657,0.063351,0.0454837,0.0280966,0.0501539
3192,2029.88,0.0700436,0.06,0.0229314,0.0500436,-0.0106093,0.0173924,0.0279314,0.0123221,0.02,0.0206876,0.0635987,0.0453238,0.0279314,0.0500436
3193,2029.89,0.0699325,0.06,0.0227657,0.0499325,-0.0106468,0.0173975,0.0277657,0.0121189,0.02,0.0206077,0.0638441,0.0451632,0.0277657,0.0499325
3194,2029.91,0.0698205,0.06,0.0225993,0.0498205,-0.0106834,0.0174026,0.0275993,0.0119159,0.02,0.020526,0.0640872,0.0450019,0.0275993,0.0498205
3195,2029.92,0.0697077,0.06,0.0224324,0.0497077,-0.0107193,0.0174074,0.0274324,0.0117131,0.02,0.0204427,0.0643281,0.0448398,0.0274324,0.0497077
3196,2029.94,0.069594,0.06,0.0222649,0.049594,-0.0107544,0.0174122,0.0272649,0.0115105,0.02,0.0203577,0.0645665,0.0446771,0.0272649,0.049594
3197,2029.95,0.0694795,0.06,0.0220969,0.0494795,-0.0107887,0.0174168,0.0270969,0.0113081,0.02,0.0202711,0.0648027,0.0445136,0.0270969,0.0494795
